# 3 3079
 2.55000000E-001  4.76297536E-002 -2.98765461E+000
 2.60000000E-001  4.68979264E-002 -2.99707939E+000
 2.65000000E-001  4.58611712E-002 -3.00807497E+000
 2.70000000E-001  4.50073728E-002 -3.01907054E+000
 2.75000000E-001  4.39706176E-002 -3.03006611E+000
 2.80000000E-001  4.26289344E-002 -3.04263248E+000
 2.85000000E-001  4.11652800E-002 -3.05519886E+000
 2.90000000E-001  3.96406400E-002 -3.06776523E+000
 2.95000000E-001  3.81160000E-002 -3.08190239E+000
 3.00000000E-001  3.64084032E-002 -3.09761036E+000
 3.05000000E-001  3.48227776E-002 -3.11174752E+000
 3.10000000E-001  3.29932096E-002 -3.12588469E+000
 3.15000000E-001  3.11636416E-002 -3.14316345E+000
 3.20000000E-001  2.90901312E-002 -3.16044221E+000
 3.25000000E-001  2.73215488E-002 -3.17457938E+000
 3.30000000E-001  2.53090240E-002 -3.19185814E+000
 3.35000000E-001  2.32355136E-002 -3.20913690E+000
 3.40000000E-001  2.11620032E-002 -3.22484486E+000
 3.45000000E-001  1.90275072E-002 -3.24212362E+000
 3.50000000E-001  1.67710400E-002 -3.25783158E+000
 3.55000000E-001  1.44535872E-002 -3.27668114E+000
 3.60000000E-001  1.23800768E-002 -3.29238910E+000
 3.65000000E-001  1.01236096E-002 -3.30809706E+000
 3.70000000E-001  7.86714240E-003 -3.32380503E+000
 3.75000000E-001  5.67166080E-003 -3.34108379E+000
 3.80000000E-001  3.41519360E-003 -3.35679175E+000
 3.85000000E-001  1.21971200E-003 -3.37249971E+000
 3.90000000E-001 -9.75769600E-004 -3.38663688E+000
 3.95000000E-001 -3.11026560E-003 -3.40234484E+000
 4.00000000E-001 -5.30574720E-003 -3.41805281E+000
 4.05000000E-001 -7.44024320E-003 -3.43061918E+000
 4.10000000E-001 -9.75769600E-003 -3.44632714E+000
 4.15000000E-001 -1.16482496E-002 -3.45889351E+000
 4.20000000E-001 -1.35997888E-002 -3.46988909E+000
 4.25000000E-001 -1.53683712E-002 -3.48088466E+000
 4.30000000E-001 -1.70149824E-002 -3.49188023E+000
 4.35000000E-001 -1.84786368E-002 -3.49973422E+000
 4.40000000E-001 -1.98813056E-002 -3.50758820E+000
 4.45000000E-001 -2.09180608E-002 -3.51230059E+000
 4.50000000E-001 -2.18328448E-002 -3.51858377E+000
 4.55000000E-001 -2.25036864E-002 -3.52172536E+000
 4.60000000E-001 -2.30525568E-002 -3.52486696E+000
 4.65000000E-001 -2.34794560E-002 -3.52643775E+000
 4.70000000E-001 -2.39063552E-002 -3.52643775E+000
 4.75000000E-001 -2.42112832E-002 -3.52486696E+000
 4.80000000E-001 -2.43332544E-002 -3.52329616E+000
 4.85000000E-001 -2.43942400E-002 -3.52172536E+000
 4.90000000E-001 -2.43942400E-002 -3.51858377E+000
 4.95000000E-001 -2.43942400E-002 -3.51387138E+000
 5.00000000E-001 -2.42722688E-002 -3.51072979E+000
 5.05000000E-001 -2.42112832E-002 -3.50601740E+000
 5.10000000E-001 -2.41502976E-002 -3.49973422E+000
 5.15000000E-001 -2.40893120E-002 -3.49502183E+000
 5.20000000E-001 -2.39063552E-002 -3.49030944E+000
 5.25000000E-001 -2.32964992E-002 -3.48245546E+000
 5.30000000E-001 -2.27476288E-002 -3.47303068E+000
 5.35000000E-001 -2.23207296E-002 -3.46360590E+000
 5.40000000E-001 -2.17108736E-002 -3.45418112E+000
 5.45000000E-001 -2.07960896E-002 -3.44318555E+000
 5.50000000E-001 -1.99422912E-002 -3.43061918E+000
 5.55000000E-001 -1.89665216E-002 -3.41805281E+000
 5.60000000E-001 -1.77468096E-002 -3.40391564E+000
 5.65000000E-001 -1.64661120E-002 -3.38820768E+000
 5.70000000E-001 -1.50634432E-002 -3.37249971E+000
 5.75000000E-001 -1.36607744E-002 -3.35836255E+000
 5.80000000E-001 -1.20751488E-002 -3.33951299E+000
 5.85000000E-001 -1.03065664E-002 -3.32223423E+000
 5.90000000E-001 -8.47699840E-003 -3.30338468E+000
 5.95000000E-001 -6.58644480E-003 -3.28453512E+000
 6.00000000E-001 -4.32997760E-003 -3.26254397E+000
 6.05000000E-001 -2.43942400E-003 -3.24369441E+000
 6.10000000E-001 -1.21971200E-004 -3.22170327E+000
 6.15000000E-001  2.19548160E-003 -3.19971212E+000
 6.20000000E-001  4.57392000E-003 -3.17772097E+000
 6.25000000E-001  7.13531520E-003 -3.15572982E+000
 6.30000000E-001  9.87966720E-003 -3.12902628E+000
 6.35000000E-001  1.22581056E-002 -3.10860593E+000
 6.40000000E-001  1.49414720E-002 -3.08504399E+000
 6.45000000E-001  1.78077952E-002 -3.05834045E+000
 6.50000000E-001  2.02472192E-002 -3.03634930E+000
 6.55000000E-001  2.25646720E-002 -3.01435815E+000
 6.60000000E-001  2.50650816E-002 -2.99079621E+000
 6.65000000E-001  2.74435200E-002 -2.97194665E+000
 6.70000000E-001  3.00049152E-002 -2.94995550E+000
 6.75000000E-001  3.26882816E-002 -2.92796435E+000
 6.80000000E-001  3.53716480E-002 -2.90597320E+000
 6.85000000E-001  3.83599424E-002 -2.88241126E+000
 6.90000000E-001  4.11042944E-002 -2.86042011E+000
 6.95000000E-001  4.36656896E-002 -2.84157056E+000
 7.00000000E-001  4.65929984E-002 -2.81957941E+000
 7.05000000E-001  4.96422784E-002 -2.79601746E+000
 7.10000000E-001  5.25695872E-002 -2.77559711E+000
 7.15000000E-001  5.55578816E-002 -2.75517676E+000
 7.20000000E-001  5.83022336E-002 -2.73475640E+000
 7.25000000E-001  6.13515136E-002 -2.71433605E+000
 7.30000000E-001  6.44007936E-002 -2.69548650E+000
 7.35000000E-001  6.78159872E-002 -2.67349535E+000
 7.40000000E-001  7.06823104E-002 -2.65621659E+000
 7.45000000E-001  7.42194752E-002 -2.63579624E+000
 7.50000000E-001  7.71467840E-002 -2.62008827E+000
 7.55000000E-001  8.03180352E-002 -2.60123872E+000
 7.60000000E-001  8.36112576E-002 -2.58395996E+000
 7.65000000E-001  8.70264512E-002 -2.56668120E+000
 7.70000000E-001  9.03196736E-002 -2.54940244E+000
 7.75000000E-001  9.36738816E-002 -2.53526527E+000
 7.80000000E-001  9.69671040E-002 -2.51955731E+000
 7.85000000E-001  1.00199341E-001 -2.50542014E+000
 7.90000000E-001  1.03309606E-001 -2.49128297E+000
 7.95000000E-001  1.06358886E-001 -2.47871660E+000
 8.00000000E-001  1.08737325E-001 -2.46929183E+000
 8.05000000E-001  1.10871821E-001 -2.46143784E+000
 8.10000000E-001  1.13067302E-001 -2.45515466E+000
 8.15000000E-001  1.14774899E-001 -2.45201307E+000
 8.20000000E-001  1.16421510E-001 -2.44887147E+000
 8.25000000E-001  1.18007136E-001 -2.44887147E+000
 8.30000000E-001  1.19226848E-001 -2.44887147E+000
 8.35000000E-001  1.20446560E-001 -2.45044227E+000
 8.40000000E-001  1.21422330E-001 -2.45358386E+000
 8.45000000E-001  1.22215142E-001 -2.45829625E+000
 8.50000000E-001  1.22885984E-001 -2.46300864E+000
 8.55000000E-001  1.23434854E-001 -2.47086262E+000
 8.60000000E-001  1.23739782E-001 -2.48028740E+000
 8.65000000E-001  1.23739782E-001 -2.48814138E+000
 8.70000000E-001  1.23678797E-001 -2.49913696E+000
 8.75000000E-001  1.23434854E-001 -2.51327412E+000
 8.80000000E-001  1.23007955E-001 -2.52741129E+000
 8.85000000E-001  1.22520070E-001 -2.54154846E+000
 8.90000000E-001  1.21971200E-001 -2.56039801E+000
 8.95000000E-001  1.21239373E-001 -2.57767677E+000
 9.00000000E-001  1.20385574E-001 -2.59495553E+000
 9.05000000E-001  1.19470790E-001 -2.61537588E+000
 9.10000000E-001  1.18251078E-001 -2.63736703E+000
 9.15000000E-001  1.16970381E-001 -2.65935818E+000
 9.20000000E-001  1.15689683E-001 -2.68292013E+000
 9.25000000E-001  1.14165043E-001 -2.70648207E+000
 9.30000000E-001  1.12518432E-001 -2.73004402E+000
 9.35000000E-001  1.10810835E-001 -2.75831835E+000
 9.40000000E-001  1.08798310E-001 -2.78659268E+000
 9.45000000E-001  1.06846771E-001 -2.81486702E+000
 9.50000000E-001  1.04773261E-001 -2.84314135E+000
 9.55000000E-001  1.02638765E-001 -2.87455728E+000
 9.60000000E-001  1.00504269E-001 -2.90283161E+000
 9.65000000E-001  9.81868160E-002 -2.93424754E+000
 9.70000000E-001  9.56864064E-002 -2.96880506E+000
 9.75000000E-001  9.27590976E-002 -3.00336258E+000
 9.80000000E-001  9.03806592E-002 -3.03477850E+000
 9.85000000E-001  8.72703936E-002 -3.07247762E+000
 9.90000000E-001  8.46480128E-002 -3.10389354E+000
 9.95000000E-001  8.16597184E-002 -3.13845106E+000
 1.00000000E+000  7.86104384E-002 -3.17615017E+000
 1.00500000E+000  7.55611584E-002 -3.21070769E+000
 1.01000000E+000  7.20239936E-002 -3.24997760E+000
 1.01500000E+000  6.90966848E-002 -3.28610592E+000
 1.02000000E+000  6.64133184E-002 -3.31752184E+000
 1.02500000E+000  6.36079808E-002 -3.35207936E+000
 1.03000000E+000  6.06806720E-002 -3.38663688E+000
 1.03500000E+000  5.73264640E-002 -3.42276520E+000
 1.04000000E+000  5.42771840E-002 -3.45575192E+000
 1.04500000E+000  5.12279040E-002 -3.48873864E+000
 1.05000000E+000  4.78736960E-002 -3.52329616E+000
 1.05500000E+000  4.45194880E-002 -3.55471209E+000
 1.06000000E+000  4.07993664E-002 -3.59241120E+000
 1.06500000E+000  3.75061440E-002 -3.62539792E+000
 1.07000000E+000  3.39689792E-002 -3.65681385E+000
 1.07500000E+000  3.03708288E-002 -3.68980057E+000
 1.08000000E+000  2.67726784E-002 -3.72435809E+000
 1.08500000E+000  2.30525568E-002 -3.75577402E+000
 1.09000000E+000  1.93324352E-002 -3.78718994E+000
 1.09500000E+000  1.54903424E-002 -3.82017667E+000
 1.10000000E+000  1.15872640E-002 -3.85002180E+000
 1.10500000E+000  7.68418560E-003 -3.87986693E+000
 1.11000000E+000  3.65913600E-003 -3.90971206E+000
 1.11500000E+000 -3.04928000E-004 -3.93798639E+000
 1.12000000E+000 -4.32997760E-003 -3.96468993E+000
 1.12500000E+000 -8.35502720E-003 -3.99453506E+000
 1.13000000E+000 -1.26240192E-002 -4.02280939E+000
 1.13500000E+000 -1.67100544E-002 -4.04637134E+000
 1.14000000E+000 -2.04301760E-002 -4.06993328E+000
 1.14500000E+000 -2.43942400E-002 -4.09349523E+000
 1.15000000E+000 -2.87242176E-002 -4.11705717E+000
 1.15500000E+000 -3.24443392E-002 -4.13747752E+000
 1.16000000E+000 -3.65303744E-002 -4.15789788E+000
 1.16500000E+000 -4.05554240E-002 -4.17674743E+000
 1.17000000E+000 -4.45804736E-002 -4.19559699E+000
 1.17500000E+000 -4.86055232E-002 -4.21287575E+000
 1.18000000E+000 -5.30574720E-002 -4.23015451E+000
 1.18500000E+000 -5.71435072E-002 -4.24429168E+000
 1.19000000E+000 -6.12295424E-002 -4.25999964E+000
 1.19500000E+000 -6.53155776E-002 -4.27256601E+000
 1.20000000E+000 -6.90966848E-002 -4.28356158E+000
 1.20500000E+000 -7.31827200E-002 -4.29455716E+000
 1.21000000E+000 -7.72687552E-002 -4.30398194E+000
 1.21500000E+000 -8.14767616E-002 -4.31340671E+000
 1.22000000E+000 -8.59287104E-002 -4.32283149E+000
 1.22500000E+000 -9.00757312E-002 -4.32911468E+000
 1.23000000E+000 -9.38568384E-002 -4.33225627E+000
 1.23500000E+000 -9.80038592E-002 -4.33853945E+000
 1.24000000E+000 -1.02333837E-001 -4.34168105E+000
 1.24500000E+000 -1.05931987E-001 -4.34168105E+000
 1.25000000E+000 -1.09286195E-001 -4.34325184E+000
 1.25500000E+000 -1.12457446E-001 -4.34168105E+000
 1.26000000E+000 -1.15140813E-001 -4.33696866E+000
 1.26500000E+000 -1.17641222E-001 -4.33225627E+000
 1.27000000E+000 -1.19958675E-001 -4.32597308E+000
 1.27500000E+000 -1.21971200E-001 -4.31497751E+000
 1.28000000E+000 -1.23800768E-001 -4.30555273E+000
 1.28500000E+000 -1.25386394E-001 -4.29455716E+000
 1.29000000E+000 -1.26789062E-001 -4.28199079E+000
 1.29500000E+000 -1.27947789E-001 -4.26942442E+000
 1.30000000E+000 -1.29045530E-001 -4.25371645E+000
 1.30500000E+000 -1.29899328E-001 -4.23486690E+000
 1.31000000E+000 -1.30631155E-001 -4.21601734E+000
 1.31500000E+000 -1.31119040E-001 -4.19559699E+000
 1.32000000E+000 -1.31484954E-001 -4.17517664E+000
 1.32500000E+000 -1.31667910E-001 -4.15161469E+000
 1.33000000E+000 -1.31484954E-001 -4.12491115E+000
 1.33500000E+000 -1.31180026E-001 -4.09977841E+000
 1.34000000E+000 -1.30753126E-001 -4.07150408E+000
 1.34500000E+000 -1.30326227E-001 -4.04480054E+000
 1.35000000E+000 -1.29838342E-001 -4.01495541E+000
 1.35500000E+000 -1.29106515E-001 -3.98353948E+000
 1.36000000E+000 -1.28313702E-001 -3.95055276E+000
 1.36500000E+000 -1.27276947E-001 -3.91442445E+000
 1.37000000E+000 -1.26240192E-001 -3.87986693E+000
 1.37500000E+000 -1.25142451E-001 -3.84530941E+000
 1.38000000E+000 -1.23922739E-001 -3.80918109E+000
 1.38500000E+000 -1.22459085E-001 -3.76991118E+000
 1.39000000E+000 -1.20934445E-001 -3.72749968E+000
 1.39500000E+000 -1.19287834E-001 -3.68822978E+000
 1.40000000E+000 -1.17641222E-001 -3.64738907E+000
 1.40500000E+000 -1.15811654E-001 -3.60497757E+000
 1.41000000E+000 -1.13921101E-001 -3.56099527E+000
 1.41500000E+000 -1.11969562E-001 -3.51544218E+000
 1.42000000E+000 -1.09896051E-001 -3.46988909E+000
 1.42500000E+000 -1.07700570E-001 -3.42433599E+000
 1.43000000E+000 -1.05444102E-001 -3.37721210E+000
 1.43500000E+000 -1.03126650E-001 -3.32851742E+000
 1.44000000E+000 -1.00626240E-001 -3.28139353E+000
 1.44500000E+000 -9.81258304E-002 -3.23269884E+000
 1.45000000E+000 -9.53814784E-002 -3.18086256E+000
 1.45500000E+000 -9.28200832E-002 -3.13216788E+000
 1.46000000E+000 -9.00147456E-002 -3.08190239E+000
 1.46500000E+000 -8.72094080E-002 -3.03320771E+000
 1.47000000E+000 -8.44040704E-002 -2.98294222E+000
 1.47500000E+000 -8.16597184E-002 -2.93267674E+000
 1.48000000E+000 -7.86104384E-002 -2.87926967E+000
 1.48500000E+000 -7.59270720E-002 -2.83371657E+000
 1.49000000E+000 -7.29997632E-002 -2.78502189E+000
 1.49500000E+000 -7.00114688E-002 -2.73475640E+000
 1.50000000E+000 -6.69621888E-002 -2.68606172E+000
 1.50500000E+000 -6.39129088E-002 -2.63736703E+000
 1.51000000E+000 -6.05587008E-002 -2.58553075E+000
 1.51500000E+000 -5.72044928E-002 -2.53526527E+000
 1.52000000E+000 -5.40332416E-002 -2.48971218E+000
 1.52500000E+000 -5.09839616E-002 -2.44730068E+000
 1.53000000E+000 -4.76907392E-002 -2.40017679E+000
 1.53500000E+000 -4.43365312E-002 -2.35619449E+000
 1.54000000E+000 -4.06773952E-002 -2.30592901E+000
 1.54500000E+000 -3.75671296E-002 -2.26665910E+000
 1.55000000E+000 -3.37250368E-002 -2.22110601E+000
 1.55500000E+000 -3.06147712E-002 -2.18183610E+000
 1.56000000E+000 -2.70776064E-002 -2.14099539E+000
 1.56500000E+000 -2.35404416E-002 -2.10015469E+000
 1.57000000E+000 -1.99422912E-002 -2.05931398E+000
 1.57500000E+000 -1.61611840E-002 -2.02004408E+000
 1.58000000E+000 -1.25630336E-002 -1.98391576E+000
 1.58500000E+000 -8.90389760E-003 -1.94778745E+000
 1.59000000E+000 -5.18377600E-003 -1.91165913E+000
 1.59500000E+000 -1.46365440E-003 -1.87867241E+000
 1.60000000E+000  2.50040960E-003 -1.84254409E+000
 1.60500000E+000  6.09856000E-003 -1.81269896E+000
 1.61000000E+000  9.87966720E-003 -1.78285383E+000
 1.61500000E+000  1.36607744E-002 -1.75300870E+000
 1.62000000E+000  1.74418816E-002 -1.72473437E+000
 1.62500000E+000  2.12229888E-002 -1.69646003E+000
 1.63000000E+000  2.52480384E-002 -1.66975650E+000
 1.63500000E+000  2.92121024E-002 -1.64305296E+000
 1.64000000E+000  3.29322240E-002 -1.62106181E+000
 1.64500000E+000  3.64693888E-002 -1.59907066E+000
 1.65000000E+000  4.02504960E-002 -1.57707951E+000
 1.65500000E+000  4.40316032E-002 -1.55822996E+000
 1.66000000E+000  4.79956672E-002 -1.53780960E+000
 1.66500000E+000  5.15328320E-002 -1.52053084E+000
 1.67000000E+000  5.53139392E-002 -1.50325208E+000
 1.67500000E+000  5.83632192E-002 -1.48911492E+000
 1.68000000E+000  6.15344704E-002 -1.47340695E+000
 1.68500000E+000  6.44617792E-002 -1.46241138E+000
 1.69000000E+000  6.75720448E-002 -1.44984501E+000
 1.69500000E+000  7.01944256E-002 -1.43727864E+000
 1.70000000E+000  7.27558208E-002 -1.42942466E+000
 1.70500000E+000  7.50122880E-002 -1.41999988E+000
 1.71000000E+000  7.73297408E-002 -1.41057510E+000
 1.71500000E+000  7.95862080E-002 -1.40429192E+000
 1.72000000E+000  8.15987328E-002 -1.39957953E+000
 1.72500000E+000  8.34892864E-002 -1.39329634E+000
 1.73000000E+000  8.51968832E-002 -1.39172555E+000
 1.73500000E+000  8.66605376E-002 -1.39015475E+000
 1.74000000E+000  8.80022208E-002 -1.38858395E+000
 1.74500000E+000  8.92219328E-002 -1.38858395E+000
 1.75000000E+000  9.03806592E-002 -1.39015475E+000
 1.75500000E+000  9.13564288E-002 -1.39172555E+000
 1.76000000E+000  9.22102272E-002 -1.39486714E+000
 1.76500000E+000  9.30640256E-002 -1.39957953E+000
 1.77000000E+000  9.37348672E-002 -1.40429192E+000
 1.77500000E+000  9.44057088E-002 -1.40900430E+000
 1.78000000E+000  9.49545792E-002 -1.41842908E+000
 1.78500000E+000  9.53204928E-002 -1.42628306E+000
 1.79000000E+000  9.55644352E-002 -1.43570784E+000
 1.79500000E+000  9.56864064E-002 -1.44670342E+000
 1.80000000E+000  9.56864064E-002 -1.46084058E+000
 1.80500000E+000  9.56254208E-002 -1.47183616E+000
 1.81000000E+000  9.55034496E-002 -1.48597332E+000
 1.81500000E+000  9.53814784E-002 -1.50168129E+000
 1.82000000E+000  9.53204928E-002 -1.51896005E+000
 1.82500000E+000  9.52595072E-002 -1.53623881E+000
 1.83000000E+000  9.51985216E-002 -1.55508836E+000
 1.83500000E+000  9.53814784E-002 -1.57550872E+000
 1.84000000E+000  9.53814784E-002 -1.59749986E+000
 1.84500000E+000  9.53814784E-002 -1.62106181E+000
 1.85000000E+000  9.51375360E-002 -1.64462375E+000
 1.85500000E+000  9.46496512E-002 -1.66818570E+000
 1.86000000E+000  9.39178240E-002 -1.69488924E+000
 1.86500000E+000  9.29420544E-002 -1.72473437E+000
 1.87000000E+000  9.20882560E-002 -1.75143790E+000
 1.87500000E+000  9.08685440E-002 -1.78128303E+000
 1.88000000E+000  8.97098176E-002 -1.81269896E+000
 1.88500000E+000  8.83071488E-002 -1.84568568E+000
 1.89000000E+000  8.67215232E-002 -1.88181400E+000
 1.89500000E+000  8.51358976E-002 -1.91794231E+000
 1.90000000E+000  8.33673152E-002 -1.95407063E+000
 1.90500000E+000  8.15377472E-002 -1.99334054E+000
 1.91000000E+000  7.94642368E-002 -2.03418124E+000
 1.91500000E+000  7.75736832E-002 -2.07188035E+000
 1.92000000E+000  7.52562304E-002 -2.11429186E+000
 1.92500000E+000  7.28777920E-002 -2.15827415E+000
 1.93000000E+000  7.01334400E-002 -2.20696884E+000
 1.93500000E+000  6.75720448E-002 -2.25095114E+000
 1.94000000E+000  6.48276928E-002 -2.29964582E+000
 1.94500000E+000  6.22662976E-002 -2.34362812E+000
 1.95000000E+000  5.93389888E-002 -2.39389360E+000
 1.95500000E+000  5.61677376E-002 -2.44887147E+000
 1.96000000E+000  5.33014144E-002 -2.49756616E+000
 1.96500000E+000  5.01911488E-002 -2.54940244E+000
 1.97000000E+000  4.68979264E-002 -2.60280951E+000
 1.97500000E+000  4.34827328E-002 -2.65778738E+000
 1.98000000E+000  3.98235968E-002 -2.71747765E+000
 1.98500000E+000  3.62254464E-002 -2.77559711E+000
 1.99000000E+000  3.26272960E-002 -2.83214578E+000
 1.99500000E+000  2.89681600E-002 -2.89026524E+000
 2.00000000E+000  2.54309952E-002 -2.94524311E+000
 2.00500000E+000  2.16498880E-002 -3.00493337E+000
 2.01000000E+000  1.78687808E-002 -3.06305284E+000
 2.01500000E+000  1.36607744E-002 -3.12902628E+000
 2.02000000E+000  9.87966720E-003 -3.18714575E+000
 2.02500000E+000  6.03757440E-003 -3.24526521E+000
 2.03000000E+000  2.13449600E-003 -3.30652627E+000
 2.03500000E+000 -1.70759680E-003 -3.36621653E+000
 2.04000000E+000 -5.42771840E-003 -3.42433599E+000
 2.04500000E+000 -9.45276800E-003 -3.48873864E+000
 2.05000000E+000 -1.28069760E-002 -3.54371651E+000
 2.05500000E+000 -1.65270976E-002 -3.60026518E+000
 2.06000000E+000 -1.99422912E-002 -3.65210146E+000
 2.06500000E+000 -2.36014272E-002 -3.70707933E+000
 2.07000000E+000 -2.72605632E-002 -3.76048641E+000
 2.07500000E+000 -3.12856128E-002 -3.82174746E+000
 2.08000000E+000 -3.46398208E-002 -3.87044215E+000
 2.08500000E+000 -3.86648704E-002 -3.92699082E+000
 2.09000000E+000 -4.20190784E-002 -3.97568550E+000
 2.09500000E+000 -4.56782144E-002 -4.02752178E+000
 2.10000000E+000 -4.93983360E-002 -4.07621647E+000
 2.10500000E+000 -5.31184576E-002 -4.12648195E+000
 2.11000000E+000 -5.72044928E-002 -4.17831823E+000
 2.11500000E+000 -6.09246144E-002 -4.22544212E+000
 2.12000000E+000 -6.44617792E-002 -4.26785362E+000
 2.12500000E+000 -6.82428864E-002 -4.31340671E+000
 2.13000000E+000 -7.23899072E-002 -4.36053060E+000
 2.13500000E+000 -7.62929856E-002 -4.40451290E+000
 2.14000000E+000 -8.01350784E-002 -4.44692440E+000
 2.14500000E+000 -8.39771712E-002 -4.48776511E+000
 2.15000000E+000 -8.75753216E-002 -4.52389342E+000
 2.15500000E+000 -9.14784000E-002 -4.56316333E+000
 2.16000000E+000 -9.57473920E-002 -4.60400403E+000
 2.16500000E+000 -9.94675136E-002 -4.64013235E+000
 2.17000000E+000 -1.03187635E-001 -4.67468987E+000
 2.17500000E+000 -1.06480858E-001 -4.70610580E+000
 2.18000000E+000 -1.09652109E-001 -4.73752172E+000
 2.18500000E+000 -1.12579418E-001 -4.76893765E+000
 2.19000000E+000 -1.15140813E-001 -4.80035357E+000
 2.19500000E+000 -1.17458266E-001 -4.82862791E+000
 2.20000000E+000 -1.19653747E-001 -4.86004384E+000
 2.20500000E+000 -1.21300358E-001 -4.88517658E+000
 2.21000000E+000 -1.22885984E-001 -4.91030932E+000
 2.21500000E+000 -1.24349638E-001 -4.93701286E+000
 2.22000000E+000 -1.25569350E-001 -4.96371639E+000
 2.22500000E+000 -1.26545120E-001 -4.98413675E+000
 2.23000000E+000 -1.27337933E-001 -5.00612789E+000
 2.23500000E+000 -1.28069760E-001 -5.02811904E+000
 2.24000000E+000 -1.28435674E-001 -5.04853939E+000
 2.24500000E+000 -1.28679616E-001 -5.06738895E+000
 2.25000000E+000 -1.28618630E-001 -5.08780930E+000
 2.25500000E+000 -1.28496659E-001 -5.10508806E+000
 2.26000000E+000 -1.28191731E-001 -5.12236682E+000
 2.26500000E+000 -1.27825818E-001 -5.13964558E+000
 2.27000000E+000 -1.27337933E-001 -5.15378275E+000
 2.27500000E+000 -1.26667091E-001 -5.16791992E+000
 2.28000000E+000 -1.26057235E-001 -5.18362788E+000
 2.28500000E+000 -1.25142451E-001 -5.19619425E+000
 2.29000000E+000 -1.24288653E-001 -5.20876062E+000
 2.29500000E+000 -1.23190912E-001 -5.22132699E+000
 2.30000000E+000 -1.22154157E-001 -5.23075177E+000
 2.30500000E+000 -1.20873459E-001 -5.23860575E+000
 2.31000000E+000 -1.19409805E-001 -5.24960132E+000
 2.31500000E+000 -1.18068122E-001 -5.25588451E+000
 2.32000000E+000 -1.16360525E-001 -5.26373849E+000
 2.32500000E+000 -1.14713914E-001 -5.27002168E+000
 2.33000000E+000 -1.13189274E-001 -5.27630486E+000
 2.33500000E+000 -1.11359706E-001 -5.28101725E+000
 2.34000000E+000 -1.09286195E-001 -5.28572964E+000
 2.34500000E+000 -1.07334656E-001 -5.28887123E+000
 2.35000000E+000 -1.05383117E-001 -5.29201283E+000
 2.35500000E+000 -1.03126650E-001 -5.29515442E+000
 2.36000000E+000 -1.01114125E-001 -5.29515442E+000
 2.36500000E+000 -9.87356864E-002 -5.29515442E+000
 2.37000000E+000 -9.61742912E-002 -5.29515442E+000
